,Character,SEID,Sentiment
1235,WOMAN AT BEACH,S05E14,0.0
1236,[Background cars,S05E14,0.0
1237,[Limo driving on the street -- then inside the limo,S05E14,0.0
1238,AUDREY,S05E15,0.12684065934065933
1239,BOB,S05E15,-0.0049999999999999975
1240,BUSINESSMAN,S05E15,0.0
1241,ELAINE,S05E15,0.005322310405643737
1242,GEORGE,S05E15,0.047653080671948594
1243,HEALTH INSPECTOR,S05E15,0.19642857142857142
1244,JERRY,S05E15,0.02844188414399454
1245,JERRY and ELAINE,S05E15,0.0
1246,KRAMER,S05E15,0.014925044091710757
1247,MACKENZIE,S05E15,0.27936507936507937
1248,OLIVE,S05E15,0.0
1249,POPPIE,S05E15,0.1830357142857143
1250,RICKY,S05E15,0.0
1251,RICKY'S BOSS,S05E15,0.3333333333333333
1252,SALESWOMAN,S05E15,0.11638888888888889
1253,STRANGER,S05E15,0.0
1254,WAITER,S05E15,0.17857142857142858
1255,WOMAN 1,S05E15,0.2857142857142857
1256,WOMAN 2,S05E15,0.2119047619047619
1257,[Poppie's Restaurant,S05E15,0.0
1258,AL,S05E16,0.275
1259,DAPHNE,S05E16,0.011819816468253964
1260,DIRECTOR,S05E16,0.25
1261,ELAINE,S05E16,0.016207561728395062
1262,FATHER,S05E16,0.12
1263,FULTON,S05E16,0.23833333333333334
1264,GEORGE,S05E16,-0.04860034397863345
1265,JERRY,S05E16,0.03908873872288507
1266,JOHNNY,S05E16,0.0
1267,KRAMER,S05E16,0.051184939091915835
1268,KRAMER & MICKEY,S05E16,0.0
1269,MICKEY,S05E16,-0.012743882275132274
1270,Opening Monolog,S05E16,0.1285714285714286
1271,PHIL,S05E16,0.060576923076923084
1272,SON,S05E16,-0.025
1273,STAGE HAND (Larry David's voice),S05E16,0.0
1274,TAMMY,S05E16,1.1102230246251566e-17
1275,[Setting,S05E16,0.0
1276,ANNA,S05E17,-0.35
1277,ELAINE,S05E17,0.030490900383141763
1278,ELAINE (enunciating clearly so George gets the point),S05E17,0.625
1279,ELAINE (surprised),S05E17,0.0
1280,ELAINE (to George),S05E17,0.5833333333333334
1281,ELAINE (to Jerry),S05E17,-0.028124999999999997
1282,ELAINE (to Kramer),S05E17,0.35
1283,GEORGE,S05E17,-0.0425276455026455
1284,GEORGE (defensive),S05E17,0.0
1285,GEORGE (meekly),S05E17,0.0
1286,GEORGE (on intercom),S05E17,0.0
1287,GRANDPA (to Anna),S05E17,0.0
1288,GREG,S05E17,0.08306277056277055
1289,GREG (hands the bottle back),S05E17,-0.5
1290,GREG (looks at his watch),S05E17,0.0
1291,GREG (to Elaine),S05E17,0.0
1292,HELEN,S05E17,0.014285714285714287
1293,HELEN (to Jerry),S05E17,0.0
1294,JERRY,S05E17,0.04425170662670662
1295,JERRY (angrily),S05E17,-0.0625
1296,"JERRY (from his bedroom hallway, alluding to the fact that she should get the drink herself)",S05E17,0.2857142857142857
1297,JERRY (giving in),S05E17,0.0
1298,JERRY (holds up the syrup bottle),S05E17,0.0
1299,JERRY (hoping Leo will pick up on the scam),S05E17,0.0
1300,JERRY (irritated),S05E17,0.39999999999999997
1301,JERRY (looking in a drawer),S05E17,0.0
1302,JERRY (patiently while watching tv),S05E17,0.14285714285714285
1303,JERRY (slams the drawer),S05E17,-0.5
1304,JERRY (to Meryl),S05E17,0.0
1305,"JERRY (to Meryl, who's making a racket in the kitchen looking for the can opener)",S05E17,0.10416666666666667
1306,JERRY (toasts with his orange juice),S05E17,0.85
1307,KRAMER,S05E17,-0.07569444444444445
1308,"KRAMER (angrily, to Jerry)",S05E17,0.0
1309,MARTY,S05E17,-0.0923076923076923
1310,MARTY (looking at the locket),S05E17,0.0
1311,MARTY (to Jerry),S05E17,0.15
1312,MARTY (to Meryl),S05E17,0.5
1313,MERYL,S05E17,0.038461538461538464
1314,MERYL (feels Jerry's material),S05E17,0.0
1315,MERYL (getting up),S05E17,0.0
1316,MERYL (looking for the can opener),S05E17,0.0
1317,MERYL (looking in the drawer),S05E17,0.0
1318,MERYL (not finding the opener),S05E17,0.0
1319,MERYL (throws Paula's clothes at Jerry),S05E17,0.0
1320,MORTY,S05E17,0.041666666666666664
1321,MORTY (to Jerry),S05E17,0.25
1322,OWNER,S05E17,0.0
1323,OWNER (points at the bottle of maple syrup),S05E17,-0.05
1324,PAULA,S05E17,0.059523809523809514
1325,PAULA (hands over the clothes),S05E17,-0.05
1326,"PAULA (to Marty, in a foreign accent)",S05E17,0.17222222222222225
1327,UNCLE LEO,S05E17,0.2125
1328,UNCLE LEO (shocked),S05E17,0.25
1329,UNCLE LEO (to Meryl),S05E17,0.425
1330,WAITRESS,S05E17,0.25
1331,AARON,S05E18,0.10292542016806724
1332,AARON & HELEN,S05E18,0.0
1333,ALEC,S05E18,0.13833333333333336
1334,ANNOUNCEMENT,S05E18,0.0
1335,DORIS,S05E18,0.10493827160493828
1336,ELAINE,S05E18,0.01841287878787879
1337,ELAINE & JERRY,S05E18,0.0
1338,ESTELLE,S05E18,0.06975308641975309
1339,EVERYONE,S05E18,0.0
1340,FRANK,S05E18,0.047511574074074074
1341,GEORGE,S05E18,0.08226498015873014
1342,HELEN,S05E18,0.03003174603174603
1343,HELEN & AARON,S05E18,0.0
1344,HELEN & MORTY,S05E18,0.0
1345,JACK,S05E18,-0.024033816425120775
1346,JERRY,S05E18,0.03869354801611513
1347,JOANNE,S05E18,0.2722222222222222
1348,JOEY,S05E18,0.0
1349,KRAMER,S05E18,0.0756062610229277
1350,MORTY,S05E18,0.07417455580334369
1351,MR. GOLDSTEIN,S05E18,0.24814814814814815
1352,NEWMAN,S05E18,0.12208664021164022
1353,RACHEL,S05E18,0.09791666666666667
1354,RUDY,S05E18,0.06160714285714284
1355,WOMAN,S05E18,0.8
1356,[Movie Theater,S05E18,0.0
1357,ANNOUNCER,S05E20,1.0
1358,ELAINE,S05E20,0.1016559829059829
1359,ELAINE (absolutely disgusted),S05E20,-0.15555555555555559
1360,ELAINE (beaming),S05E20,0.0
1361,ELAINE (humoring her),S05E20,0.5
1362,ELAINE (imitating Toby),S05E20,0.3348214285714285
1363,ELAINE (in a dreadful tone),S05E20,0.0
1364,ELAINE (put off by Toby's exuberance),S05E20,0.8
1365,ELAINE (standing in the doorway),S05E20,0.0
1366,ELAINE (uninterested),S05E20,0.25
1367,ELAINE (wearily),S05E20,0.2857142857142857
1368,ERIC,S05E20,-0.10451388888888889
1369,ESTELLE,S05E20,0.0
1370,FIREMAN,S05E20,0.13636363636363635
1371,FRANK,S05E20,0.0
1372,GEORGE,S05E20,0.05619554089172145
1373,GEORGE (from backstage),S05E20,-0.10833333333333332
1374,GEORGE (to the EMTs),S05E20,0.0
1375,GEORGE (voice is hoarse from screaming),S05E20,0.0
1376,JERRY,S05E20,0.04355705995230643
1377,JERRY (attempting to carry on despite Toby's interruptions),S05E20,0.2
1378,JERRY (to Kramer),S05E20,0.0
1379,JOANNE,S05E20,-0.2
1380,KID,S05E20,0.0
1381,KRAMER,S05E20,0.055427170868347336
1382,KRAMER (from his doorway),S05E20,0.875
1383,KRAMER (to Elaine),S05E20,0.0
1384,KRAMER (to Jerry),S05E20,0.0
1385,MICHAEL,S05E20,0.11249999999999999
1386,OTHER CO-WORKERS IN HALLWAY,S05E20,0.0
1387,ROBIN,S05E20,0.0022197420634920656
1388,ROBIN (to George),S05E20,0.0
1389,ROBIN'S MOTHER,S05E20,0.3802083333333333
1390,RONNIE,S05E20,0.06682449494949494
1391,RONNIE (points his water gun at the bartender),S05E20,0.0
1392,RONNIE (points to his nose),S05E20,0.0
1393,TOBY,S05E20,0.19903318812403992
1394,TOBY (exuberantly),S05E20,1.0
1395,TOBY (laughing),S05E20,0.3125
1396,TOBY (loudly),S05E20,0.34375
1397,TOBY (serious),S05E20,0.2625
1398,TOBY (standing),S05E20,0.2
1399,TOBY (to Kramer),S05E20,0.0
1400,ALL,S05E21,0.0
1401,BEN,S05E21,0.20625000000000002
1402,CAROL,S05E21,0.1539377289377289
1403,ELAINE,S05E21,0.10890640031265031
1404,ELAINE & JERRY,S05E21,0.0
1405,GEORGE,S05E21,0.054689754689754684
1406,GEORGE & JERRY,S05E21,-0.24305555555555558
1407,JANE,S05E21,0.1078125
1408,JERRY,S05E21,0.06613042723802218
1409,KRAMER,S05E21,0.08480576441102758
1410,MICHAEL,S05E21,-0.020312499999999997
1411,POLICE,S05E21,-0.3277777777777778
1412,RACHEL,S05E21,0.04965106732348112
1413,CHAIRMAN,S05E22,-0.15000000000000002
1414,COUNTERPERSON,S05E22,0.0
1415,ELAINE,S05E22,-0.005944940476190474
1416,ESTELLE,S05E22,0.1375
1417,FRANK,S05E22,0.19999999999999998
1418,GEORGE,S05E22,0.07107975169748425
1419,INTERPRETER,S05E22,0.8
1420,JAKE,S05E22,-0.051309523809523805
1421,JERRY,S05E22,0.04126422188922189
1422,KATHY LEE,S05E22,0.2362179487179487
1423,KRAMER,S05E22,0.09633988696488695
1424,MAN,S05E22,0.0
1425,MAN #1 ,S05E22,-0.04375
1426,MAN #2 ,S05E22,-0.19444444444444448
1427,MR. CUSHMAN,S05E22,-0.02333333333333333
1428,MR. LIPPMAN,S05E22,0.05089285714285715
1429,MR. STEINBRENNER,S05E22,0.3
1430,POKER PLAYER #1,S05E22,0.0
1431,POKER PLAYER #2,S05E22,0.07499999999999998
1432,POKER PLAYER #3,S05E22,0.0
1433,POKER PLAYER #4,S05E22,0.0
1434,RACHEL,S05E22,-0.026562500000000003
1435,REGIS,S05E22,0.13976427218614718
1436,SECRETARY,S05E22,0.0
1437,THEATER MANAGER,S05E22,-0.1625
1438,TINA,S05E22,0.005555555555555556
1439,VICTORIA,S05E22,0.0234375
1440,WAITRESS ,S05E22,0.0
1441,ANNOUNCER #1,S06E01,-0.057901785714285725
1442,ANNOUNCER #2,S06E01,-0.0859375
1443,ANNOUNCER ON P.A. SYSTEM,S06E01,0.40735930735930737
1444,CROWD,S06E01,-0.19444444444444448
1445,ELAINE,S06E01,0.024905854658458824
1446,ELAINE (examining the socks),S06E01,0.875
1447,ELAINE (fed up),S06E01,0.0
1448,ELAINE (gushing),S06E01,0.0
1449,ELAINE (laughing),S06E01,0.0
1450,ELAINE (pulling up Pitt's socks),S06E01,0.0
1451,ELAINE (stands up),S06E01,0.0
1452,ELAINE (to Jerry),S06E01,0.0
1453,GEORGE,S06E01,0.06993563685636857
1454,GEORGE (comes out of the bathroom brushing his teeth),S06E01,0.0
1455,GEORGE (noticing Jerry's suitcase),S06E01,0.0
1456,HOT DOG VENDOR,S06E01,0.390625
1457,JERRY,S06E01,0.03027777777777777
1458,JERRY (doubtfully),S06E01,0.0
1459,JERRY (getting out of bed),S06E01,0.0
1460,JERRY (offers a hot dog to Miss Rhode Island),S06E01,0.25
1461,JERRY (to Elaine),S06E01,0.0
1462,JERRY (to Karen),S06E01,0.0
1463,KAREN,S06E01,0.03678977272727273
1464,KRAMER,S06E01,0.042012117346938785
1465,KRAMER (comes back inside with his finger pointed at Jerry),S06E01,-0.2
1466,"KRAMER (goes out on the terrace to look, and slips in the water)",S06E01,0.0
1467,KRAMER (holds up his hand),S06E01,0.0
1468,KRAMER (shows Jerry his outfit),S06E01,0.0
1469,KRAMER (to Karen),S06E01,0.1
1470,LANDIS,S06E01,-0.010648148148148144
1471,LANDIS'S INTERCOM,S06E01,0.0
1472,MISS RHODE ISLAND,S06E01,-0.05
1473,PHILBIN,S06E01,1.0
1474,PITT,S06E01,0.011647727272727264
1475,PITT (clearly affected by Elaine's appearance),S06E01,0.0
1476,PITT (hands the phone to Elaine),S06E01,0.0
1477,PITT (looking at Elaine and smiling),S06E01,-0.15000000000000002
1478,PITT (pulling up the socks),S06E01,0.0
1479,SHOWALTER,S06E01,0.1
1480,SHOWALTER (considering),S06E01,0.0
1481,TARTABULL,S06E01,0.19166666666666665
1482,TARTABULL (wiping sweat from his brow),S06E01,0.0
1483,TARTBULL,S06E01,0.0
1484,ELAINE,S06E02,0.08945465551397755
1485,Ex,S06E02,0.0
1486,GEORGE,S06E02,0.013607142857142863
1487,Genderson,S06E02,0.0
1488,Hx,S06E02,0.0
1489,JERRY,S06E02,0.04111446190097875
1490,JULIE,S06E02,0.12348484848484848
1491,KRAMER,S06E02,-0.0036225749559082895
1492,MARGARET,S06E02,0.020987654320987655
1493,NEWMAN,S06E02,0.13952991452991453
1494,POLICE,S06E02,0.25
1495,STATIONER,S06E02,0.057506613756613756
1496,TV,S06E02,-0.008333333333333331
1497,Wx,S06E02,0.25
1498,"(Fade to the next morning, the alarm clock goes off, it's 5",S06E03,0.0
1499,Banker,S06E03,-0.14285714285714285
1500,DAN,S06E03,-0.08571428571428572
1501,DANNY TARTABULL,S06E03,0.1816666666666667
1502,ELAINE,S06E03,-0.02976578878406709
1503,Elaine (answering),S06E03,0.0
1504,Elaine (hanging up),S06E03,0.0
1505,Elaine (thinking it's Dan),S06E03,0.0
1506,GEORGE,S06E03,0.042940566378066376
1507,HIGH PITCHED VOICE,S06E03,0.0
1508,JERRY,S06E03,0.05041155293732614
1509,KRAMER,S06E03,0.03986580549080549
1510,KRISTIN,S06E03,0.1363095238095238
1511,MAN,S06E03,0.03125
1512,MR. MORGAN,S06E03,0.0
1513,MR. PITT,S06E03,-0.09999999999999999
1514,NANA,S06E03,-0.01682449494949495
1515,NOREEN,S06E03,0.11041666666666668
1516,Nana,S06E03,0.0
1517,STREET TOUGH,S06E03,0.0
1518,UNCLE LEO,S06E03,0.06292643229166667
1519,VOICE,S06E03,0.0
1520,WAITRESS,S06E03,0.08928571428571429
1521,(At the same time--DONNA,S06E04,0.0
1522,DOCTOR,S06E04,0.014030612244897957
1523,DONNA,S06E04,-0.05922619047619048
1524,ELAINE,S06E04,-0.04770208555534642
1525,ESTELLE,S06E04,-0.04472870879120879
1526,FRANK,S06E04,-0.06360294117647058
1527,Frank and ESTELLE,S06E04,0.3571428571428571
1528,GEORGE,S06E04,0.04260012267824768
1529,GUY,S06E04,0.0
1530,HOSTESS,S06E04,0.0
1531,"I think the thing I admire most about the Chinese is that they're hanging in there with the chopsticks. Because, if you think about it, you know, they've seen the fork... by now. I'm sure they've seen the spoon, they're going, ""Yeah, yeah, they're OK... We're going to stay with the sticks."" I mean, I don't know how they've missed it",S06E04,0.0
1532,JERRY,S06E04,0.033525410601303464
1533,KRAMER,S06E04,0.03030702267693547
1534,MAN,S06E04,0.0
1535,NOREEN,S06E04,-0.2564285714285714
1536,CARL,S06E05,0.027976190476190488
1537,CARL (hands Jerry an invoice),S06E05,0.0
1538,CARL (off-camera),S06E05,0.5
1539,CLERK,S06E05,-0.16666666666666666
1540,CLERK (checking the computer),S06E05,0.0
1541,ELAINE,S06E05,0.10294623531230673
1542,ELAINE (in a southern accent),S06E05,0.75
1543,ELAINE (looking in the fridge),S06E05,0.0
1544,ELAINE (looks at Jerry and smears lipstick across her face),S06E05,0.0
1545,ELAINE (offended),S06E05,0.0
1546,ELAINE (putting on lipstick),S06E05,0.2
1547,ELAINE (sitting down),S06E05,0.0
1548,ELAINE (standing up),S06E05,0.3571428571428571
1549,ELAINE (to Carl),S06E05,0.0028846153846153848
1550,"ELAINE (to Carl, flirtatiously)",S06E05,0.0
1551,ELAINE (to Jerry),S06E05,0.0
1552,ELAINE (to Poppie),S06E05,0.0
1553,GEORGE,S06E05,0.06856126596980254
1554,"GEORGE (clears his throat, annoyed that the movie's being interrupted)",S06E05,0.0
1555,GEORGE (irritated),S06E05,-0.3791666666666667
1556,HENRY,S06E05,0.0
1557,INTERCOM,S06E05,0.0
1558,JERRY,S06E05,0.0712385558164779
1559,JERRY (clearly creeped out by having to shake Poppie's hand),S06E05,0.0
1560,JERRY (comes out of the bedroom with Poppie's money),S06E05,-0.12857142857142856
1561,JERRY (frantic),S06E05,0.0
1562,JERRY (looking at the puddle with Kramer),S06E05,0.0
1563,JERRY (nonplussed),S06E05,0.0
1564,JERRY (points),S06E05,0.0
1565,JERRY (sarcastic),S06E05,0.10047619047619047
1566,JERRY (sees a white couch by the wall),S06E05,0.0
1567,JERRY (standing),S06E05,0.0
1568,JOE,S06E05,-0.056666666666666664
1569,JOE (passes George a bowl),S06E05,0.0
1570,JOE'S WIFE,S06E05,-0.018125000000000016
1571,KRAMER,S06E05,0.1354588842088842
1572,KRAMER (in a chef's hat and apron),S06E05,0.0
1573,KRAMER (puts the dough on the counter),S06E05,-0.09375
1574,KRAMER (scanning a menu),S06E05,0.0
1575,KRAMER (to Poppie),S06E05,-0.05
1576,MARIE,S06E05,0.4166666666666667
1577,"MARIE (describing Holly Go-Lightly in ""Breakfast At Tiffany's"")",S06E05,0.45
1578,POPPIE,S06E05,0.06494047619047619
1579,POPPIE (opening the gift basket),S06E05,0.0
1580,REMY,S06E05,-0.030000000000000006
1581,REMY (to Joe),S06E05,-0.1
1582,VOICE ON INTERCOM,S06E05,0.0
1583,WOMAN AT ANOTHER TABLE,S06E05,0.0
1584,WOMAN AT NEXT TABLE (to her date),S06E05,0.0
1585,WOMAN AT YET ANOTHER TABLE (to her date),S06E05,0.0
1586,ANNOUNCER,S06E06,0.2833333333333333
1587,ARONSON,S06E06,0.0
1588,BECK,S06E06,0.0
1589,ELAINE,S06E06,0.03989362988652761
1590,GEORGE,S06E06,0.0674317365835223
1591,JERRY,S06E06,0.04764827879025411
1592,KATYA,S06E06,-0.021619047619047604
1593,KRAMER,S06E06,0.027604264696655997
1594,LINDSAY,S06E06,0.203125
1595,MAN IN CAR,S06E06,0.22916666666666669
1596,MISHA,S06E06,0.0
1597,MR. PITT,S06E06,-0.049
1598,MRS. ENRIGHT,S06E06,-0.11250000000000002
1599,PARTY GUEST,S06E06,-0.08333333333333336
1600,BANIA,S06E07,0.08822077922077921
1601,ELAINE,S06E07,0.1076826563958917
1602,GEORGE,S06E07,0.01509185429222194
1603,HILDE,S06E07,0.06857142857142856
1604,JERRY,S06E07,0.034017335004177106
1605,KELLY,S06E07,0.09621598639455783
1606,KRAMER,S06E07,0.08390601503759398
1607,MONK'S MANAGER,S06E07,0.27499999999999997
1608,SIMON,S06E07,0.028717320261437904
1609,WAITER,S06E07,0.0
1610,WAITRESS,S06E07,-0.19027777777777777
1611,ANNOUNCER ON TV,S06E08,0.0
1612,CAR SALESMAN,S06E08,0.1875
1613,CONTEST WINNER,S06E08,-0.4
1614,CONTEST WINNER (to Elaine),S06E08,0.0
1615,DENTIST,S06E08,-0.0811111111111111
1616,DJ ON RADIO,S06E08,0.04107142857142857
1617,ELAINE,S06E08,0.024193548387096774
1618,ELAINE (amused),S06E08,0.0
1619,ELAINE (deaf),S06E08,0.0
1620,ELAINE (puzzled),S06E08,0.0
1621,ELECTRICIAN,S06E08,-0.55
1622,GEORGE,S06E08,0.031889329805996486
1623,GEORGE (angrily),S06E08,0.0
1624,GEORGE (boasting),S06E08,0.05952380952380952
1625,GEORGE (chuckles),S06E08,-0.125
1626,GEORGE (defensive),S06E08,0.0
1627,GEORGE (looking at Kramer's arm),S06E08,0.5
1628,GEORGE (mocking Jerry),S06E08,0.0
1629,GEORGE (overjoyed to find out),S06E08,0.0
1630,GEORGE (pulls over),S06E08,0.0
1631,GEORGE (singing),S06E08,0.0
1632,GEORGE (suddenly interested),S06E08,0.0
1633,GEORGE (to Kramer),S06E08,0.0
1634,GEORGE (unimpressed),S06E08,0.0
1635,GUY,S06E08,0.0
1636,GUY ON PHONE,S06E08,0.0125
1637,JERRY,S06E08,0.027418688767372978
1638,JERRY (picks up the phone),S06E08,0.0
1639,JERRY (pointing at the trophy),S06E08,0.0
1640,JERRY (sarcastic),S06E08,0.0
1641,JERRY (sarcastically),S06E08,0.0
1642,JERRY (shuts the car door),S06E08,0.0
1643,JERRY (sits down),S06E08,0.125
1644,JERRY (to Elaine),S06E08,0.0
1645,"JERRY (under his breath, to a man at the party)",S06E08,-0.05
1646,JERRY (wipes Kramer's brow),S06E08,0.0
1647,JERRY (yelling from his room),S06E08,0.0
1648,KRAMER,S06E08,-0.017102311939268464
1649,KRAMER (a la Ratso Rizzo in Midnight Cowboy),S06E08,0.0
1650,KRAMER (happily),S06E08,0.0
1651,KRAMER (impressed),S06E08,0.0
1652,KRAMER (stuffing tissue up his nose),S06E08,-0.6
1653,MOM,S06E08,0.18240740740740738
1654,MR. MORGAN,S06E08,0.175
1655,MR. PITT,S06E08,-0.12083333333333333
1656,MR. PITT (impatiently),S06E08,0.0
1657,MR. PITT (overjoyed),S06E08,0.0
1658,"MR. PITT (to Elaine, excited)",S06E08,0.0
1659,POP,S06E08,-0.09999999999999999
1660,SALESMAN,S06E08,0.16507936507936508
1661,TIM,S06E08,0.07037037037037037
1662,TIM (picks up a bowl of nuts),S06E08,0.16818181818181818
1663,TIM (to Jerry),S06E08,0.0
1664,TOUGH GUY (threatingly),S06E08,0.625
1665,VOIGHT,S06E08,0.2857142857142857
1666,ADE,S06E09,0.048676470588235286
1667,APPLICANT,S06E09,0.1
1668,Another man,S06E09,-0.125
1669,BANIA,S06E09,0.10616161616161617
1670,BARNEY'S SALES ASSOCIATE,S06E09,0.041666666666666664
1671,DONNA,S06E09,0.0
1672,ELAINE,S06E09,0.08726749365953913
1673,FEMALE CUSTOMER,S06E09,0.0
1674,GEORGE,S06E09,0.09596856127411683
1675,JERRY,S06E09,0.01396415631469979
1676,KRAMER,S06E09,0.06072109399315282
1677,MAN,S06E09,0.05
1678,STEINBRENNER,S06E09,0.1535978835978836
1679,WILLIE,S06E09,0.03848039215686275
1680,ADA,S06E10,0.0
1681,CASTRO,S06E10,0.21374999999999997
1682,DUNCAN,S06E10,0.11454545454545455
1683,DUNCAN & JERRY,S06E10,0.0
1684,ELAINE,S06E10,0.06579788459996792
1685,ELAINE & GEORGE,S06E10,0.0
1686,GEORGE,S06E10,0.08804870129870129
1687,ILENE,S06E10,0.0625
1688,JERRY,S06E10,0.02752848182283666
1689,KID,S06E10,-0.02
1690,KRAMER,S06E10,0.0058252164502164494
1691,LEW,S06E10,-0.020684523809523805
1692,LOIS,S06E10,0.06575126262626263
1693,MICKEY,S06E10,0.051832010582010576
1694,MOM,S06E10,0.0
1695,MR. BEVILACQUA,S06E10,0.25
1696,NED,S06E10,0.04733893557422968
1697,STEINBRENNER,S06E10,0.13045634920634921
1698,STORE MANAGER,S06E10,0.0
1699,BABS,S06E11,0.08214285714285716
1700,CLOTWORTHY,S06E11,0.0
1701,ELAINE,S06E11,0.0355332902391726
1702,GEORGE,S06E11,0.05573265726043504
1703,JERRY,S06E11,0.06426622950060451
1704,KEITH,S06E11,-0.07142857142857142
1705,KRAMER,S06E11,0.07990708478513356
1706,LANDIS,S06E11,0.01961279461279461
1707,LAURA,S06E11,0.19999999999999998
1708,NEWMAN,S06E11,0.07999999999999999
1709,NINA,S06E11,0.20624999999999996
1710,SANDY,S06E11,0.03214285714285715
1711,VOICE,S06E11,0.0
1712,WAITRESS,S06E11,-0.08333333333333333
1713,WOMAN,S06E11,0.1
1714,BONNIE,S06E12,0.015544871794871799
1715,ELAINE,S06E12,0.029166666666666664
1716,GEORGE,S06E12,0.08044670414462081
1717,JERRY,S06E12,0.05399587391774891
1718,KRAMER,S06E12,0.03942743764172336
1719,NEWMAN,S06E12,0.09145833333333334
1720,SCOTT,S06E12,0.041666666666666664
1721,TIM,S06E12,0.005999999999999994
1722,UKRAINIAN,S06E12,-0.3857421875
1723,CABBIE,S06E13,0.26499999999999996
1724,COP,S06E13,0.04770562770562771
1725,DEBBY,S06E13,-0.02068452380952381
1726,ELAINE,S06E13,-0.008728179002569243
1727,GARY,S06E13,0.13012329931972785
1728,GEORGE,S06E13,0.04220696791261307
1729,GEORGE (V.O.),S06E13,0.75
1730,GUY,S06E13,-0.06363636363636364
1731,JAKE,S06E13,0.05606386885683761
1732,JERRY,S06E13,0.05683113017934447
1733,JUDGE,S06E13,0.04722222222222222
1734,KRAMER,S06E13,0.012083913110698825
1735,LIPPMAN,S06E13,0.13789141414141415
1736,MAN,S06E13,0.0
1737,NEWMAN,S06E13,-0.08775510204081634
1738,REPORTER,S06E13,0.0
1739,SALESMAN,S06E13,-0.035079365079365085
1740,WOMAN,S06E13,0.3499999999999999
1741,BOSS,S06E16,0.05
1742,BOSS' WIFE,S06E16,0.0
1743,DENISE,S06E16,0.21666666666666665
1744,ELAINE,S06E16,0.02560704837490552
1745,GEORGE,S06E16,0.1101015406162465
1746,HOMELESS MAN,S06E16,0.09749999999999999
1747,JERRY,S06E16,0.010290423861852435
1748,KRAMER,S06E16,0.16129908103592314
1749,LOU,S06E16,0.25396825396825395
1750,MAN,S06E16,0.08
1751,ROBERT,S06E16,0.13055555555555556
1752,SPEAKER,S06E16,0.09523809523809523
1753,TIERNEY,S06E16,0.2126984126984127
1754,BUDDY,S06E17,-0.0625
1755,ELAINE,S06E17,0.023533950617283955
1756,ELAINE/WENDY,S06E17,0.0
1757,GEORGE,S06E17,0.03825565687267816
1758,GEORGE/JERRY/ELAINE/WENDY,S06E17,0.0
1759,GUY,S06E17,0.5
1760,HELEN,S06E17,0.0
1761,HELEN (V.O),S06E17,0.0
1762,JACK,S06E17,0.0
1763,JEFF,S06E17,0.4
1764,JERRY,S06E17,0.05614495327700973
1765,JOAN,S06E17,0.3066666666666667
1766,JULIO,S06E17,0.0062500000000000056
1767,KRAMER,S06E17,0.028061079545454545
1768,LEO,S06E17,0.0
1769,LOU,S06E17,0.0
1770,LOUISE,S06E17,0.0
1771,MAR,S06E17,0.0
1772,MARY,S06E17,0.13571428571428573
1773,MORTY,S06E17,0.0
1774,NANA,S06E17,0.0
1775,NURSE,S06E17,0.19826839826839826
1776,PETE,S06E17,0.0
1777,RECEPTIONIST,S06E17,0.028042328042328042
1778,STEFANIE,S06E17,0.0
1779,STEVE,S06E17,0.0
1780,WENDY,S06E17,-0.01273634453781513
1781,WENDY (O.C.),S06E17,0.0
1782,BUXOM WOMAN,S06E18,0.0
1783,DELIVERY GUY,S06E18,0.15
1784,DOORMAN,S06E18,0.02732683982683983
1785,DOORMAN 2,S06E18,0.25
1786,ELAINE,S06E18,0.015692640692640696
1787,ESTELLE,S06E18,0.038157894736842106
1788,FARKUS,S06E18,0.14886363636363636
1789,FRANK,S06E18,-0.0059597135955831645
1790,GEORGE,S06E18,0.05579268292682927
1791,GERMAN WOMAN,S06E18,0.1111111111111111
1792,HORST,S06E18,0.0
1793,JERRY,S06E18,0.042415366820128725
1794,KRAMER,S06E18,0.07474972943722943
1795,KRAMER (O.C.),S06E18,0.0
1796,MR. GREEN,S06E18,0.13636363636363635
1797,MR. PITT,S06E18,0.0
1798,MR. PITT (O.C.),S06E18,0.0
1799,MRS. PAYTON,S06E18,0.0
1800,POPPIE,S06E18,0.08214285714285714
1801,TENANT 1,S06E18,0.0
1802,TENANT 2,S06E18,0.0
1803,DEENSFREI,S06E19,0.2786111111111111
1804,ELAINE,S06E19,0.048673672818409654
1805,GEORGE,S06E19,-0.017768059604794294
1806,JERRY,S06E19,0.00037192285326613733
1807,JIMMY,S06E19,0.08002397244332729
1808,KRAMER,S06E19,0.09140448578939718
1809,MEL,S06E19,0.10714285714285714
1810,PARAMEDIC,S06E19,-0.2
1811,RECEPTIONIST,S06E19,-0.09583333333333333
1812,STEIN,S06E19,0.025138287638287626
1813,WHATLEY,S06E19,0.025000000000000005
1814,WILHELM,S06E19,-0.06277529761904763
1815,ELAINE,S06E20,0.014801859099804304
1816,GEORGE,S06E20,0.009655067155067159
1817,HELEN,S06E20,0.07040816326530612
1818,JERRY,S06E20,0.02412675865800866
1819,JERY,S06E20,0.0
1820,JUDY,S06E20,0.22000000000000003
1821,KARL,S06E20,0.15
1822,KRAMER,S06E20,-0.011852383633633633
1823,LEO,S06E20,0.08333333333333333
1824,MANDEL,S06E20,0.3666666666666667
1825,MORTY,S06E20,0.141357421875
